col_1,col_2,col_3,col_4,col_5,col_6,date
2408,0.3093522947929853,0.5445875891754658,3,12,0.5445875891754658,2021-02-01
2409,0.9669157043765763,1.3952381344678018,3,12,1.3952381344678018,2021-01-01
2410,0.18494187747534152,0.9799615732379344,1,12,0.9799615732379344,2021-03-01
2411,0.9009564722219553,1.8299549131187254,4,12,1.8299549131187254,2021-03-01
2412,0.08442417852324247,0.3740970388094993,4,12,0.3740970388094993,2021-01-01
2413,0.18316647132517483,0.7958217372915133,1,12,0.7958217372915133,2021-02-01
2414,0.0703352515796618,0.8939007330714095,2,12,0.8939007330714095,2021-02-01
2415,0.5054012945780718,0.6694605329407421,4,12,0.6694605329407421,2021-02-01
2416,0.6394601714901204,1.0832770375973433,3,12,1.0832770375973433,2021-02-01
2417,0.8008388492651566,1.0391244344847013,3,12,1.0391244344847013,2021-03-01
2418,0.9824544064320142,1.1389204632817478,4,12,1.1389204632817478,2021-03-01
2419,0.40066712612692257,0.5704027544619275,4,12,0.5704027544619275,2021-03-01
2420,0.24597601436168892,0.43361505878883644,1,12,0.43361505878883644,2021-03-01
2421,0.15985735762649422,0.31120363310610233,1,12,0.31120363310610233,2021-03-01
2422,0.9076710753883342,1.6559076938341961,3,12,1.6559076938341961,2021-03-01
2423,0.06415982759924344,0.41290380714510777,4,12,0.41290380714510777,2021-02-01
2424,0.18832606617961334,0.2591576000944913,4,12,0.2591576000944913,2021-01-01
2425,0.6976577424796382,0.7047393842052652,5,12,0.7047393842052652,2021-03-01
2426,0.9794070979987584,1.870341286574953,4,12,1.870341286574953,2021-03-01
2427,0.6608444276709581,1.5154731626766047,5,12,1.5154731626766047,2021-01-01
2428,0.8381577294136502,1.0854449107880844,3,12,1.0854449107880844,2021-03-01
2429,0.8661365777667238,1.174009857022071,1,12,1.174009857022071,2021-01-01
2430,0.8037923804814652,1.6700041162425072,3,12,1.6700041162425072,2021-03-01
2431,0.522365369839242,0.6043794584910337,5,12,0.6043794584910337,2021-02-01
2432,0.5034167279859815,1.0334641050183464,2,12,1.0334641050183464,2021-01-01
2433,0.9110975351412276,1.165700570614879,4,12,1.165700570614879,2021-02-01
2434,0.7714168732156352,1.475548992810483,3,12,1.475548992810483,2021-03-01
2435,0.041232852647054785,0.33909911297005235,4,12,0.33909911297005235,2021-01-01
2436,0.6276657044472493,1.3826835969500184,1,12,1.3826835969500184,2021-01-01
2437,0.04953532124475313,0.5805956500231567,4,12,0.5805956500231567,2021-02-01
2438,0.9891052812540505,1.2049799073743184,5,12,1.2049799073743184,2021-01-01
2439,0.20284310456236887,0.7598317485245202,4,12,0.7598317485245202,2021-01-01
2440,0.1076073595112832,0.7996142353926402,3,12,0.7996142353926402,2021-02-01
2441,0.16192188530338925,0.28299318458273515,5,12,0.28299318458273515,2021-01-01
2442,0.4303099951679348,0.48858183922801757,1,12,0.48858183922801757,2021-01-01
2443,0.20933267991632543,0.6537998639786419,3,12,0.6537998639786419,2021-02-01
2444,0.8577884829018986,1.4862316208254531,1,12,1.4862316208254531,2021-02-01
2445,0.11961064174494362,0.22735411838495245,5,12,0.22735411838495245,2021-02-01
2446,0.8516365253170006,1.726793296763218,3,12,1.726793296763218,2021-03-01
2447,0.2734581120897155,0.7463491650566347,3,12,0.7463491650566347,2021-03-01
2448,0.28189070981419917,0.29679691850676526,4,12,0.29679691850676526,2021-02-01
2449,0.4769495494109164,1.088392596805432,1,12,1.088392596805432,2021-02-01
2450,0.0743740501862139,0.4627918868828542,5,12,0.4627918868828542,2021-03-01
2451,0.3012031696441013,0.8374923052717694,1,12,0.8374923052717694,2021-02-01
2452,0.557564844289719,1.1746715037687658,4,12,1.1746715037687658,2021-02-01
2453,0.11004876796246932,0.6314065297017009,4,12,0.6314065297017009,2021-03-01
2454,0.0023019838294731088,0.9826392864753007,2,12,0.9826392864753007,2021-03-01
2455,0.5978877450738017,0.9193604528612105,5,12,0.9193604528612105,2021-02-01
2456,0.22694137248251667,0.9834454555673762,4,12,0.9834454555673762,2021-03-01
2457,0.5752334940631737,1.12097132160608,5,12,1.12097132160608,2021-01-01
2458,0.8779832952891223,1.732673864817584,4,12,1.732673864817584,2021-03-01
2459,0.6337667925175385,1.5433655492226475,2,12,1.5433655492226475,2021-01-01
2460,0.6702698217227075,1.2282730621758882,4,12,1.2282730621758882,2021-02-01
2461,0.9637575318521624,1.724092327628425,5,12,1.724092327628425,2021-03-01
2462,0.03922103140707356,0.8867744476441503,4,12,0.8867744476441503,2021-02-01
2463,0.08682946563547422,0.6814209948207494,1,12,0.6814209948207494,2021-02-01
2464,0.4298091748301387,1.2638974422713698,5,12,1.2638974422713698,2021-01-01
2465,0.7762738431962886,1.3376541291441884,1,12,1.3376541291441884,2021-02-01
2466,0.43328772113461567,0.6125792077605886,2,12,0.6125792077605886,2021-01-01
2467,0.534380836762195,1.4220987605627124,5,12,1.4220987605627124,2021-01-01
2468,0.9664429883167297,1.653593500848472,2,12,1.653593500848472,2021-02-01
2469,0.3237359793028206,0.32774393909018107,1,12,0.32774393909018107,2021-03-01
2470,0.6135571801320135,0.973551813748713,2,12,0.973551813748713,2021-03-01
2471,0.8358235208720641,0.980800537488264,5,12,0.980800537488264,2021-03-01
2472,0.19062906274965852,0.8117342574713612,5,12,0.8117342574713612,2021-01-01
2473,0.5577804148180666,0.8961131035427019,5,12,0.8961131035427019,2021-02-01
2474,0.08277155043336593,0.7893241219422171,4,12,0.7893241219422171,2021-02-01
2475,0.9666882359196134,1.0965978653488218,5,12,1.0965978653488218,2021-03-01
2476,0.928013460301888,1.2348670357703417,3,12,1.2348670357703417,2021-03-01
2477,0.09125364371819011,0.5059550139016759,2,12,0.5059550139016759,2021-01-01
2478,0.031050467276458105,0.3449294462488339,2,12,0.3449294462488339,2021-03-01
2479,0.24498136452151986,1.1696967224923367,5,12,1.1696967224923367,2021-01-01
2480,0.8091322269898871,1.665953742045636,3,12,1.665953742045636,2021-02-01
2481,0.06728497157307989,0.6518437658166215,1,12,0.6518437658166215,2021-01-01
2482,0.9359289008039323,0.9881535538838775,2,12,0.9881535538838775,2021-03-01
2483,0.20712086084206838,0.7962050443923604,3,12,0.7962050443923604,2021-01-01
2484,0.9551767567447284,1.3418804373551707,2,12,1.3418804373551707,2021-03-01
2485,0.16278457048040829,1.0984612749221336,4,12,1.0984612749221336,2021-03-01
2486,0.7165617414127552,0.8413401370817979,3,12,0.8413401370817979,2021-03-01
2487,0.09800460477639661,0.21647058785230255,3,12,0.21647058785230255,2021-02-01
2488,0.9515277601756829,1.282863829048725,3,12,1.282863829048725,2021-02-01
2489,0.7859252095107864,1.5293641659872406,3,12,1.5293641659872406,2021-03-01
2490,0.7817879917556649,1.5795676630045001,2,12,1.5795676630045001,2021-01-01
2491,0.7071903238775084,1.2352796864100986,1,12,1.2352796864100986,2021-03-01
2492,0.14049112475204595,0.14602353723059447,2,12,0.14602353723059447,2021-01-01
2493,0.6309654667849173,1.2054424457640298,5,12,1.2054424457640298,2021-01-01
2494,0.441367500413134,0.47806930352903265,1,12,0.47806930352903265,2021-02-01
2495,0.8728412202794936,0.886056378958899,5,12,0.886056378958899,2021-03-01
2496,0.5790602762776875,1.0799489150673396,3,12,1.0799489150673396,2021-03-01
2497,0.368019670552314,0.7193253622312757,1,12,0.7193253622312757,2021-01-01
2498,0.9119916555672181,0.9816921936458846,5,12,0.9816921936458846,2021-03-01
2499,0.6530365192740923,0.9823539176536732,4,12,0.9823539176536732,2021-01-01
2500,0.3356029836331432,1.0636744544501062,1,12,1.0636744544501062,2021-02-01
2501,0.07687276322914971,0.5468944314918773,5,12,0.5468944314918773,2021-01-01
2502,0.9251717552492792,0.9291104725592433,2,12,0.9291104725592433,2021-02-01
2503,0.3336806223468951,0.8145740341011617,5,12,0.8145740341011617,2021-03-01
2504,0.4377422643924417,1.1518537617318412,4,12,1.1518537617318412,2021-01-01
2505,0.8828905182769315,1.0020034179673512,2,12,1.0020034179673512,2021-03-01
2506,0.873549258363426,1.6189695517342153,1,12,1.6189695517342153,2021-03-01
2507,0.6332894760029492,0.979119719840361,5,12,0.979119719840361,2021-03-01
2508,0.5655452473181651,1.1348303047849173,3,12,1.1348303047849173,2021-01-01
2509,0.6599642005316612,1.020445295252032,3,12,1.020445295252032,2021-01-01
2510,0.08967514122269771,0.17274490742341364,5,12,0.17274490742341364,2021-03-01
2511,0.4971237508333549,0.5924175929129553,5,12,0.5924175929129553,2021-03-01
2512,0.49737396134315126,0.6128380520915275,2,12,0.6128380520915275,2021-01-01
2513,0.8055086281320959,1.101161836640228,1,12,1.101161836640228,2021-03-01
2514,0.44893994578693786,0.4617730741104201,3,12,0.4617730741104201,2021-03-01
2515,0.8021010048310597,1.3290066430976575,5,12,1.3290066430976575,2021-03-01
2516,0.6517433449117223,0.8312753517643309,3,12,0.8312753517643309,2021-01-01
2517,0.623995047494939,0.8075831831961868,1,12,0.8075831831961868,2021-03-01
2518,0.039454819621932535,0.6481323994645973,2,12,0.6481323994645973,2021-01-01
2519,0.09547773054446917,1.0705902522320911,2,12,1.0705902522320911,2021-03-01
2520,0.799299947137615,1.565616215004481,3,12,1.565616215004481,2021-03-01
2521,0.19578566549852494,1.1804647171486093,4,12,1.1804647171486093,2021-03-01
2522,0.660822926675274,1.631304346851877,1,12,1.631304346851877,2021-03-01
2523,0.7018282181432188,1.299115330216975,2,12,1.299115330216975,2021-02-01
2524,0.054999437604332124,0.535624154801773,1,12,0.535624154801773,2021-02-01
2525,0.8390251922343701,1.8384263463492665,4,12,1.8384263463492665,2021-03-01
2526,0.17783384082116638,0.8122599997658305,1,12,0.8122599997658305,2021-03-01
2527,0.8498856818444129,1.7835351433495887,2,12,1.7835351433495887,2021-01-01
2528,0.5991140395419277,1.3350383374537151,2,12,1.3350383374537151,2021-02-01
2529,0.08916431104737055,0.8458558213492131,3,12,0.8458558213492131,2021-03-01
2530,0.14849125442476296,0.9372025216843675,3,12,0.9372025216843675,2021-01-01
2531,0.3830129116356076,0.46534025429239056,2,12,0.46534025429239056,2021-01-01
2532,0.8782970814355573,0.9141152037569196,2,12,0.9141152037569196,2021-02-01
2533,0.2990618060804956,0.7134375487786264,3,12,0.7134375487786264,2021-02-01
2534,0.07179713162589196,0.41346093377107984,5,12,0.41346093377107984,2021-03-01
2535,0.9755133957766439,1.8882781864968243,4,12,1.8882781864968243,2021-02-01
2536,0.21403777936328727,0.4307967753657841,2,12,0.4307967753657841,2021-03-01
2537,0.6043923893094837,1.148484671945602,2,12,1.148484671945602,2021-01-01
2538,0.5739833182129169,0.7417050386856688,1,12,0.7417050386856688,2021-03-01
2539,0.8531226583506714,1.6940543365789047,3,12,1.6940543365789047,2021-01-01
2540,0.7192250656032815,1.3959706615161083,1,12,1.3959706615161083,2021-03-01
2541,0.9139242968468555,1.848433535850807,1,12,1.848433535850807,2021-01-01
2542,0.8799402040071033,1.1029489382876807,5,12,1.1029489382876807,2021-01-01
2543,0.11639817889521942,0.16242048506728657,4,12,0.16242048506728657,2021-03-01
2544,0.3232973658435262,0.7667281864145976,1,12,0.7667281864145976,2021-03-01
2545,0.13923104266433262,0.5554815653893954,1,12,0.5554815653893954,2021-01-01
2546,0.5804464793980717,0.8200726459504262,5,12,0.8200726459504262,2021-02-01
2547,0.18263667496093483,0.3722851417181249,5,12,0.3722851417181249,2021-01-01
2548,0.63433259762631,1.4617842660294875,1,12,1.4617842660294875,2021-01-01
2549,0.5154683967416906,1.419438956660355,4,12,1.419438956660355,2021-01-01
2550,0.5711191604562654,1.467465516549052,5,12,1.467465516549052,2021-03-01
2551,0.5985145051576116,1.597487090361404,5,12,1.597487090361404,2021-03-01
2552,0.9830656735435305,0.9972856296284336,3,12,0.9972856296284336,2021-01-01
2553,0.6186738210428422,0.6682922512992971,3,12,0.6682922512992971,2021-02-01
2554,0.7204321115815719,1.0816568191752953,5,12,1.0816568191752953,2021-03-01
2555,0.6952756896307125,0.8114157075587531,3,12,0.8114157075587531,2021-02-01
2556,0.5390774684788785,1.3199707062078934,5,12,1.3199707062078934,2021-02-01
2557,0.841918411532141,0.9203895917639147,1,12,0.9203895917639147,2021-02-01
2558,0.02676374202313514,0.46353749378212183,3,12,0.46353749378212183,2021-03-01
2559,0.5985875410476267,1.2733238718352275,4,12,1.2733238718352275,2021-02-01
2560,0.14447958676809614,0.9042201790953932,4,12,0.9042201790953932,2021-01-01
2561,0.5297866564880246,1.476756936000351,5,12,1.476756936000351,2021-03-01
2562,0.19305981093121827,0.4643784189696212,1,12,0.4643784189696212,2021-01-01
2563,0.8751653984650417,1.7532827354521352,4,12,1.7532827354521352,2021-03-01
2564,0.03194314531771081,1.0243409068911258,4,12,1.0243409068911258,2021-03-01
2565,0.6372725665541443,0.6904385846464659,5,12,0.6904385846464659,2021-02-01
2566,0.22950068457302242,0.7431295960004473,3,12,0.7431295960004473,2021-03-01
2567,0.8957109653624179,1.829840085886168,4,12,1.829840085886168,2021-03-01
2568,0.8905240196088773,1.3856940790498016,5,12,1.3856940790498016,2021-03-01
2569,0.9055453634891975,1.2689840439815796,1,12,1.2689840439815796,2021-03-01
2570,0.06617811939386808,0.6986695876826468,2,12,0.6986695876826468,2021-03-01
2571,0.4935206760649644,0.5520514515545724,4,12,0.5520514515545724,2021-01-01
2572,0.43677360544173616,0.7201888181523944,5,12,0.7201888181523944,2021-02-01
2573,0.18366248211018887,0.29523132464546764,4,12,0.29523132464546764,2021-01-01
2574,0.8453615892597416,1.1840789493836286,1,12,1.1840789493836286,2021-01-01
2575,0.12464731978234322,0.9165836617441565,4,12,0.9165836617441565,2021-02-01
2576,0.8700856597803498,1.0309836304605067,5,12,1.0309836304605067,2021-03-01
2577,0.685789390274203,1.0509884024777107,3,12,1.0509884024777107,2021-01-01
2578,0.07386979195309451,0.7330314965414602,1,12,0.7330314965414602,2021-03-01
2579,0.8985842212558984,0.9613025326639413,1,12,0.9613025326639413,2021-01-01
2580,0.3313774998771378,1.0947009777374759,1,12,1.0947009777374759,2021-03-01
2581,0.04891727110994304,0.897138091077477,5,12,0.897138091077477,2021-02-01
2582,0.5853647680125202,0.6198865318745366,1,12,0.6198865318745366,2021-03-01
2583,0.3597588735491625,0.4598056496497991,1,12,0.4598056496497991,2021-01-01
2584,0.858179381777778,1.0925774479323132,1,12,1.0925774479323132,2021-03-01
2585,0.46163927920627257,0.7871801759480977,5,12,0.7871801759480977,2021-02-01
2586,0.11070494925879137,0.5618502956945305,3,12,0.5618502956945305,2021-01-01
2587,0.09413065595346115,0.6345508894108678,2,12,0.6345508894108678,2021-02-01
2588,0.18150009842121606,0.4516903959438857,4,12,0.4516903959438857,2021-03-01
2589,0.3141897225897795,0.553665514089041,1,12,0.553665514089041,2021-02-01
2590,0.8494892156749985,0.976837947035387,2,12,0.976837947035387,2021-02-01
2591,0.43116821839458475,0.7551947243195444,1,12,0.7551947243195444,2021-02-01
2592,0.027893258908085916,0.8747655378925105,1,12,0.8747655378925105,2021-03-01
2593,0.440944191181346,1.3361837804814025,5,12,1.3361837804814025,2021-03-01
2594,0.28862090965357234,0.5257963116840487,2,12,0.5257963116840487,2021-02-01
2595,0.28554844582902494,1.2144359443729482,2,12,1.2144359443729482,2021-02-01
2596,0.7712287360649311,1.1266194150284925,3,12,1.1266194150284925,2021-02-01
2597,0.8776674486742001,1.719709517044665,1,12,1.719709517044665,2021-02-01
2598,0.8836969740762058,1.7073962374366338,2,12,1.7073962374366338,2021-03-01
2599,0.6829205242351946,1.2222967040768113,1,12,1.2222967040768113,2021-02-01
2600,0.22617430250999693,0.7485273869275482,4,12,0.7485273869275482,2021-03-01
2601,0.5919740066832178,1.5565476619755811,4,12,1.5565476619755811,2021-03-01
2602,0.43757466143074575,0.605587466199426,3,12,0.605587466199426,2021-02-01
2603,0.3054023756133214,1.289643072277786,1,12,1.289643072277786,2021-03-01
2604,0.8189829877747438,1.3623344947917344,4,12,1.3623344947917344,2021-01-01
2605,0.9452328375762282,1.3444790641305955,4,12,1.3444790641305955,2021-01-01
2606,0.7240303730826813,1.361141626425817,1,12,1.361141626425817,2021-03-01
2607,0.9851148038633822,1.2590102436871788,2,12,1.2590102436871788,2021-02-01
2608,0.2230812441057053,0.8519158360049935,1,12,0.8519158360049935,2021-02-01
2609,0.43433275878390454,0.6843039252210353,4,12,0.6843039252210353,2021-01-01
2610,0.12527435986691304,0.6573699265765286,3,12,0.6573699265765286,2021-03-01
2611,0.05082809531647048,0.5498066864321008,4,12,0.5498066864321008,2021-03-01
2612,0.129256186698957,0.9199139272546661,4,12,0.9199139272546661,2021-02-01
2613,0.1634124089222838,0.38671640500224325,3,12,0.38671640500224325,2021-03-01
2614,0.9739388453332922,1.2736338693568219,1,12,1.2736338693568219,2021-02-01
2615,0.23645800690623453,0.39355341323060655,1,12,0.39355341323060655,2021-03-01
2616,0.4960407846631326,0.6340205639516155,4,12,0.6340205639516155,2021-03-01
2617,0.09399626032434205,0.5018402683159778,2,12,0.5018402683159778,2021-01-01
2618,0.8770822417472937,1.8572349251825155,4,12,1.8572349251825155,2021-03-01
2619,0.765209404528035,1.3220687915406069,4,12,1.3220687915406069,2021-03-01
2620,0.08878654361672722,0.6155658253112124,2,12,0.6155658253112124,2021-03-01
2621,0.6594286600148374,1.526004734150265,3,12,1.526004734150265,2021-02-01
2622,0.9017960828929399,1.4101529217426276,3,12,1.4101529217426276,2021-03-01
2623,0.8853350206255353,0.9575405148180007,5,12,0.9575405148180007,2021-01-01
2624,0.6397547142436566,1.0983412249933344,3,12,1.0983412249933344,2021-01-01
2625,0.711286586246135,1.1722634783273032,3,12,1.1722634783273032,2021-01-01
2626,0.33530999762862634,0.9281944686606299,2,12,0.9281944686606299,2021-02-01
2627,0.49953683420158634,0.5599077275162557,1,12,0.5599077275162557,2021-02-01
2628,0.5680273696559573,1.1204409355349751,2,12,1.1204409355349751,2021-03-01
2629,0.7267063035063399,1.6661573885664653,4,12,1.6661573885664653,2021-03-01
2630,0.11154631400606041,0.9849381705827551,3,12,0.9849381705827551,2021-03-01
2631,0.35643623714356254,0.6739860107940315,1,12,0.6739860107940315,2021-02-01
2632,0.03558186293338639,0.24666760194281634,5,12,0.24666760194281634,2021-01-01
2633,0.9866149808716188,1.6055752873761509,2,12,1.6055752873761509,2021-03-01
2634,0.788129944805376,1.3126244904540774,2,12,1.3126244904540774,2021-02-01
2635,0.9035354286665152,1.5277145459531543,3,12,1.5277145459531543,2021-02-01
2636,0.5558716419299916,1.3226910873780522,4,12,1.3226910873780522,2021-01-01
2637,0.4509343472182078,0.905018822533855,4,12,0.905018822533855,2021-01-01
2638,0.19436466122061868,0.39018693103612256,2,12,0.39018693103612256,2021-03-01
2639,0.9419393423094574,0.9466954626961293,1,12,0.9466954626961293,2021-01-01
2640,0.21865482050582785,0.32483418511115836,5,12,0.32483418511115836,2021-02-01
2641,0.6753936196256999,0.7116862584575009,3,12,0.7116862584575009,2021-02-01
2642,0.06331248717030225,0.24959103103302993,3,12,0.24959103103302993,2021-03-01
2643,0.8651610581790908,1.4822619916568422,3,12,1.4822619916568422,2021-03-01
2644,0.3420174888908839,1.114778663090206,3,12,1.114778663090206,2021-02-01
2645,0.9705000898009715,1.427605097755433,1,12,1.427605097755433,2021-03-01
2646,0.591437811367604,0.7466531207028234,3,12,0.7466531207028234,2021-02-01
2647,0.6013009328921409,1.2628964228781339,1,12,1.2628964228781339,2021-03-01
2648,0.11196361969697177,0.622928869257199,2,12,0.622928869257199,2021-02-01
2649,0.39848591695504754,0.41525888558495794,2,12,0.41525888558495794,2021-01-01
2650,0.7930908640829737,1.4316423084837897,1,12,1.4316423084837897,2021-03-01
2651,0.15900209549972022,0.5905866112043292,2,12,0.5905866112043292,2021-01-01
2652,0.014861765279094885,0.8066969582106821,5,12,0.8066969582106821,2021-02-01
2653,0.8503970472601705,1.4392500512054611,3,12,1.4392500512054611,2021-02-01
2654,0.8010033826053098,1.2942159261097428,2,12,1.2942159261097428,2021-02-01
2655,0.4200707494570587,1.0140252482372931,4,12,1.0140252482372931,2021-02-01
2656,0.13536185545462076,0.6757578514187288,2,12,0.6757578514187288,2021-02-01
2657,0.5487690855206538,1.1820635408088265,4,12,1.1820635408088265,2021-01-01
2658,0.07953360923935204,0.18289980181852494,2,12,0.18289980181852494,2021-01-01
2659,0.32804384801487163,1.2203206688815875,4,12,1.2203206688815875,2021-03-01
2660,0.25205491833232907,1.0848163047096864,2,12,1.0848163047096864,2021-03-01
2661,0.9789849143233507,1.5832711810832238,5,12,1.5832711810832238,2021-03-01
2662,0.9806667512992174,1.447719067785461,5,12,1.447719067785461,2021-01-01
2663,0.3945262838971645,1.05730247387637,1,12,1.05730247387637,2021-01-01
2664,0.46466061788060675,0.7184964146379359,2,12,0.7184964146379359,2021-03-01
2665,0.9310979614896969,1.731726700393315,1,12,1.731726700393315,2021-01-01
2666,0.25781302459476185,0.7595411292060643,4,12,0.7595411292060643,2021-03-01
2667,0.9577349468643489,1.8194830527156092,1,12,1.8194830527156092,2021-01-01
2668,0.6882240619245779,0.7314622877752858,2,12,0.7314622877752858,2021-02-01
2669,0.36434699983340313,0.6686548773814663,3,12,0.6686548773814663,2021-01-01
2670,0.5227324564089124,0.7514766806515304,1,12,0.7514766806515304,2021-01-01
2671,0.29727544138538975,1.188291544341002,2,12,1.188291544341002,2021-01-01
2672,0.08349977533263309,0.9776226637014082,4,12,0.9776226637014082,2021-01-01
2673,0.7508656823806538,1.6663497416188555,1,12,1.6663497416188555,2021-03-01
2674,0.441080916988862,0.7018756292506267,5,12,0.7018756292506267,2021-02-01
2675,0.6394352914334274,1.5604431688913638,2,12,1.5604431688913638,2021-01-01
2676,0.6252056674843521,1.6114092422396111,3,12,1.6114092422396111,2021-02-01
2677,0.8514280727331246,1.7771675762761272,1,12,1.7771675762761272,2021-01-01
2678,0.08412075672879593,0.8431922155966067,4,12,0.8431922155966067,2021-02-01
2679,0.7836610088372824,1.5353802176209133,2,12,1.5353802176209133,2021-01-01
2680,0.07856592799608342,0.24932343105889976,1,12,0.24932343105889976,2021-02-01
2681,0.35632807553354406,1.2172492849177252,4,12,1.2172492849177252,2021-02-01
2682,0.5512142027493521,0.8686916035831108,3,12,0.8686916035831108,2021-03-01
2683,0.21970351780119546,0.24402445199208,4,12,0.24402445199208,2021-01-01
2684,0.5323937240369541,1.2097165586015577,3,12,1.2097165586015577,2021-02-01
2685,0.9188734194614157,1.1471407332148924,3,12,1.1471407332148924,2021-01-01
2686,0.008939935833977564,0.13192920503619576,3,12,0.13192920503619576,2021-03-01
2687,0.527421521385425,1.4552043117125693,2,12,1.4552043117125693,2021-03-01
2688,0.8945138774718426,1.7641980295872295,4,12,1.7641980295872295,2021-01-01
2689,0.19868617219372464,0.6762065790079415,5,12,0.6762065790079415,2021-03-01
2690,0.6375471591465258,1.461194684776687,5,12,1.461194684776687,2021-03-01
2691,0.9477530927395539,1.8275904276684327,3,12,1.8275904276684327,2021-03-01
2692,0.22942002683560592,0.6720972772109313,2,12,0.6720972772109313,2021-03-01
2693,0.816989255463909,1.1028006822655823,1,12,1.1028006822655823,2021-01-01
2694,0.9502611545238836,1.330704258581759,4,12,1.330704258581759,2021-01-01
2695,0.2965696502566618,1.0859156102219876,3,12,1.0859156102219876,2021-02-01
2696,0.35464979770225613,0.7252155333569752,3,12,0.7252155333569752,2021-02-01
2697,0.15271759236331484,0.4820484997883505,5,12,0.4820484997883505,2021-02-01
2698,0.16629192283299665,1.0033718713693478,1,12,1.0033718713693478,2021-03-01
2699,0.5497820815763418,0.8137012902735598,2,12,0.8137012902735598,2021-03-01
2700,0.7895546966043653,1.5194083250992196,4,12,1.5194083250992196,2021-02-01
2701,0.699830780941572,1.4748011135248231,5,12,1.4748011135248231,2021-01-01
2702,0.03976074096578819,0.8774344911803897,3,12,0.8774344911803897,2021-01-01
2703,0.7286369475120784,1.2026845597143105,4,12,1.2026845597143105,2021-02-01
2704,0.8433802454368501,1.0570975142720558,1,12,1.0570975142720558,2021-01-01
2705,0.14849467012867623,0.4409247251887528,4,12,0.4409247251887528,2021-01-01
2706,0.8879622251709738,1.8735489713817253,1,12,1.8735489713817253,2021-02-01
2707,0.041513700135422105,0.4783898176274679,5,12,0.4783898176274679,2021-03-01
2708,0.9996607957578152,1.5275411137174373,1,12,1.5275411137174373,2021-01-01
2709,0.07497926291856893,0.9241825518067642,5,12,0.9241825518067642,2021-01-01
2710,0.2926036954059801,0.8814737297591928,2,12,0.8814737297591928,2021-02-01
2711,0.08158872571359788,0.4680129033057566,1,12,0.4680129033057566,2021-02-01
2712,0.6710197324384911,0.7851273095540549,1,12,0.7851273095540549,2021-02-01
2713,0.9478849562640828,1.4517849261115818,1,12,1.4517849261115818,2021-03-01
2714,0.5400142322317565,1.4077310967982029,1,12,1.4077310967982029,2021-01-01
2715,0.4871404305158399,1.103093238530814,2,12,1.103093238530814,2021-03-01
2716,0.7837144661477825,1.2381148305800043,1,12,1.2381148305800043,2021-01-01
2717,0.38987000546160755,0.574297917786739,1,12,0.574297917786739,2021-01-01
2718,0.7988522871958381,1.587389214875403,4,12,1.587389214875403,2021-02-01
2719,0.8228720642089853,1.1680251823304384,2,12,1.1680251823304384,2021-02-01
2720,0.19487467289748306,0.4972505494246139,2,12,0.4972505494246139,2021-02-01
2721,0.8790841109435134,1.3624863580796531,4,12,1.3624863580796531,2021-01-01
2722,0.16964486649771837,0.44861819922797164,5,12,0.44861819922797164,2021-01-01
2723,0.5467182861539408,1.2293228801143619,5,12,1.2293228801143619,2021-03-01
2724,0.9347505815589772,1.3229921157977875,4,12,1.3229921157977875,2021-02-01
2725,0.8348067863794082,1.2150306312784165,2,12,1.2150306312784165,2021-02-01
2726,0.884047761130052,1.3016534719274464,3,12,1.3016534719274464,2021-02-01
2727,0.5564268071909202,1.3573059971760055,2,12,1.3573059971760055,2021-01-01
2728,0.22649029357750017,0.24146972020322377,2,12,0.24146972020322377,2021-01-01
2729,0.5193715718965108,1.3154748136183123,4,12,1.3154748136183123,2021-01-01
2730,0.33314814226783485,0.48528948397082994,2,12,0.48528948397082994,2021-03-01
2731,0.3575098467032497,0.8240323002026196,2,12,0.8240323002026196,2021-01-01
2732,0.0776536162468977,0.528845658069761,3,12,0.528845658069761,2021-01-01
2733,0.18228187795413342,1.1552094829278459,5,12,1.1552094829278459,2021-03-01
2734,0.3693060722435618,0.46196263151599715,4,12,0.46196263151599715,2021-01-01
2735,0.10216176831713131,0.3001265978189994,2,12,0.3001265978189994,2021-02-01
2736,0.9345895164316675,1.9311980218894116,2,12,1.9311980218894116,2021-03-01
2737,0.2662909222821963,1.1501327958556855,3,12,1.1501327958556855,2021-02-01
2738,0.36441242191052825,0.5989621516247362,5,12,0.5989621516247362,2021-03-01
2739,0.5820928744020373,0.941172865695721,4,12,0.941172865695721,2021-03-01
2740,0.6447051413486601,1.2603033470919653,3,12,1.2603033470919653,2021-01-01
2741,0.6616142550490413,1.1950667305815554,5,12,1.1950667305815554,2021-01-01
2742,0.0009223410614662697,0.3252948947394845,1,12,0.3252948947394845,2021-03-01
2743,0.4389736113027063,1.0662908067620305,3,12,1.0662908067620305,2021-03-01
2744,0.4536002939811048,0.6805936967216993,1,12,0.6805936967216993,2021-03-01
2745,0.824114470326636,1.1677550699169537,4,12,1.1677550699169537,2021-01-01
2746,0.5627511560424008,1.4414542678208502,5,12,1.4414542678208502,2021-02-01
2747,0.927680809281372,1.2036845977925377,2,12,1.2036845977925377,2021-01-01
2748,0.8627397589443018,1.364088293762316,2,12,1.364088293762316,2021-01-01
2749,0.33768447325985396,0.9386354543207278,2,12,0.9386354543207278,2021-03-01
2750,0.2427219417052663,0.2918612959763983,3,12,0.2918612959763983,2021-03-01
2751,0.8088271903706679,1.2701925837348453,2,12,1.2701925837348453,2021-01-01
